Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
45,"Tuesday, May 23",boxscore,OAK,,MIA,L,9,11,,20-25,4,10.5,Urena,Hahn,,3:46,N,"12,835",--
46,"Wednesday, May 24",boxscore,OAK,,MIA,W,4,1,,21-25,4,9.5,Gray,Volquez,Casilla,2:38,D,"19,738",+
47,"Friday, May 26",boxscore,OAK,@,NYY,W,4,1,,22-25,4,10,Manaea,Tanaka,,3:09,N,"39,044",++
48,"Saturday, May 27",boxscore,OAK,@,NYY,L,2,3,,22-26,4,11,Sabathia,Cotton,Betances,3:14,D,"40,218",-
49,"Sunday, May 28",boxscore,OAK,@,NYY,L,5,9,,22-27,4,12,Pineda,Triggs,Warren,3:09,D,"45,232",--
50,"Monday, May 29",boxscore,OAK,@,CLE,L,3,5,,22-28,4,13,Carrasco,Mengden,Allen,2:50,D,"20,792",---
51,"Tuesday, May 30",boxscore,OAK,@,CLE,L,4,9,,22-29,5,14,Bauer,Gray,,2:58,N,"14,184",----
52,"Wednesday, May 31",boxscore,OAK,@,CLE,W,3,1,,23-29,5,14,Manaea,Clevinger,Casilla,2:30,N,"16,784",+
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
53,"Thursday, Jun 1",boxscore,OAK,@,CLE,L,0,8,,23-30,5,14.5,Kluber,Cotton,,2:56,D,"19,767",-
54,"Friday, Jun 2",boxscore,OAK,,WSN,L,3,13,,23-31,5,15.5,Strasburg,Triggs,,3:15,N,"20,813",--
55,"Saturday, Jun 3",boxscore,OAK,,WSN,W,10,4,,24-31,5,15.5,Hendriks,Ross,,3:33,D,"23,921",+
56,"Sunday, Jun 4",boxscore,OAK,,WSN,L,10,11,,24-32,5,16.5,Roark,Madson,Kelley,3:12,D,"21,265",-
57,"Monday, Jun 5",boxscore,OAK,,TOR,W,5,3,,25-32,5,16.5,Manaea,Happ,Casilla,3:05,N,"12,890",+
58,"Tuesday, Jun 6",boxscore,OAK,,TOR,W,4,1,,26-32,5,15.5,Hahn,Estrada,Casilla,2:45,N,"16,643",++
59,"Wednesday, Jun 7",boxscore,OAK,,TOR,L,5,7,10,26-33,5,15.5,Tepera,Montas,Osuna,3:20,D,"15,076",-
60,"Friday, Jun 9",boxscore,OAK,@,TBR,L,4,13,,26-34,5,16,Cobb,Triggs,,3:16,N,"13,153",--
61,"Saturday, Jun 10 (1)",boxscore,OAK,@,TBR,L-wo,5,6,10,26-35,5,16.5,Pruitt,Hendriks,,3:56,D,,---
62,"Saturday, Jun 10 (2)",boxscore,OAK,@,TBR,W,7,2,,27-35,5,16.5,Manaea,Hu,,3:06,D,"17,775",+
63,"Sunday, Jun 11",boxscore,OAK,@,TBR,L,4,5,,27-36,5,16.5,Whitley,Coulombe,Colome,3:26,D,"13,640",-
64,"Tuesday, Jun 13",boxscore,OAK,@,MIA,L,1,8,,27-37,5,16,Urena,Cotton,,2:57,N,"19,953",--
65,"Wednesday, Jun 14",boxscore,OAK,@,MIA,L,6,11,,27-38,5,17,Barraclough,Gossett,,3:31,D,"19,436",---
66,"Thursday, Jun 15",boxscore,OAK,,NYY,W-wo,8,7,10,28-38,5,16.5,Hendriks,Gallegos,,4:29,N,"21,838",+
67,"Friday, Jun 16",boxscore,OAK,,NYY,W,7,6,,29-38,5,15.5,Coulombe,Holder,Casilla,3:13,N,"30,184",++
68,"Saturday, Jun 17",boxscore,OAK,,NYY,W,5,2,,30-38,5,15.5,Hahn,Tanaka,Doolittle,3:17,D,"31,418",+++
69,"Sunday, Jun 18",boxscore,OAK,,NYY,W,4,3,,31-38,5,14.5,Cotton,Cessa,Doolittle,2:55,D,"34,140",++++
70,"Monday, Jun 19",boxscore,OAK,,HOU,L,1,4,,31-39,5,15.5,Peacock,Gossett,Giles,2:56,N,"10,482",-
71,"Tuesday, Jun 20",boxscore,OAK,,HOU,L,4,8,,31-40,5,16.5,Martes,Gray,,3:28,N,"15,362",--
72,"Wednesday, Jun 21",boxscore,OAK,,HOU,L,1,5,,31-41,5,17.5,Fiers,Manaea,,3:06,N,"12,277",---
73,"Thursday, Jun 22",boxscore,OAK,,HOU,L,9,12,,31-42,5,18.5,Paulino,Hahn,Devenski,3:24,D,"18,747",----
74,"Friday, Jun 23",boxscore,OAK,@,CHW,W,3,0,,32-42,5,17.5,Cotton,Pelfrey,Casilla,2:59,N,"25,370",+
75,"Saturday, Jun 24",boxscore,OAK,@,CHW,W,10,2,,33-42,5,17.5,Gossett,Shields,,3:22,D,"38,618",++
76,"Sunday, Jun 25",boxscore,OAK,@,CHW,W,5,3,,34-42,5,17.5,Gray,Kahnle,Casilla,3:33,D,"28,089",+++
77,"Tuesday, Jun 27",boxscore,OAK,@,HOU,W,6,4,,35-42,5,16.5,Manaea,Fiers,Casilla,3:30,N,"28,312",++++
78,"Wednesday, Jun 28",boxscore,OAK,@,HOU,L,8,11,,35-43,5,17.5,Feliz,Hahn,Giles,3:27,N,"34,075",-
79,"Thursday, Jun 29",boxscore,OAK,@,HOU,L,1,6,,35-44,5,18.5,Peacock,Gossett,,3:08,D,"29,509",--
80,"Friday, Jun 30",boxscore,OAK,,ATL,L,1,3,,35-45,5,18.5,Foltynewicz,Gray,Johnson,2:45,N,"19,286",---
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
81,"Saturday, Jul 1",boxscore,OAK,,ATL,L,3,4,,35-46,5,19.5,Freeman,Casilla,Johnson,3:16,D,"22,230",----
82,"Sunday, Jul 2",boxscore,OAK,,ATL,L,3,4,12,35-47,5,20.5,Johnson,Axford,Vizcaino,4:11,D,"18,438",-----
83,"Monday, Jul 3",boxscore,OAK,,CHW,L,2,7,,35-48,5,21,Rodon,Cotton,,3:33,N,"40,019",------
84,"Tuesday, Jul 4",boxscore,OAK,,CHW,W-wo,7,6,,36-48,5,21,Casilla,Kahnle,,3:09,D,"16,314",+
85,"Wednesday, Jul 5",boxscore,OAK,,CHW,W,7,4,,37-48,5,21,Gray,Pelfrey,,3:24,D,"13,813",++
86,"Thursday, Jul 6",boxscore,OAK,@,SEA,W,7,4,,38-48,5,20,Blackburn,Gaviglio,,2:56,N,"18,368",+++
87,"Friday, Jul 7",boxscore,OAK,@,SEA,L,2,7,,38-49,5,21,Paxton,Manaea,,2:39,N,"22,213",-
88,"Saturday, Jul 8",boxscore,OAK,@,SEA,W,4,3,,39-49,5,20,Doolittle,Diaz,Casilla,2:54,N,"28,694",+
89,"Sunday, Jul 9",boxscore,OAK,@,SEA,L,0,4,,39-50,5,21,Hernandez,Gossett,,2:39,D,"32,661",-
90,"Friday, Jul 14",boxscore,OAK,,CLE,W,5,0,,40-50,5,21,Gray,Carrasco,,2:48,N,"19,870",+
91,"Saturday, Jul 15",boxscore,OAK,,CLE,W-wo,5,3,,41-50,5,20,Madson,Miller,,2:35,N,"33,021",++
92,"Sunday, Jul 16",boxscore,OAK,,CLE,W,7,3,,42-50,5,20,Manaea,Bauer,,3:08,D,"25,509",+++
93,"Monday, Jul 17",boxscore,OAK,,TBR,L,2,3,,42-51,5,20,Odorizzi,Gossett,Colome,2:48,N,"9,736",-
94,"Tuesday, Jul 18",boxscore,OAK,,TBR,L,3,4,,42-52,5,21,Kolarek,Casilla,Colome,2:50,N,"15,231",--
95,"Wednesday, Jul 19",boxscore,OAK,,TBR,W,7,2,,43-52,5,20,Gray,Faria,,3:08,D,"17,019",+
96,"Friday, Jul 21",boxscore,OAK,@,NYM,L,5,7,,43-53,5,21,Robles,Blackburn,Blevins,3:14,N,"26,969",-
97,"Saturday, Jul 22",boxscore,OAK,@,NYM,L-wo,5,6,,43-54,5,22,Robles,Castro,,3:07,N,"39,629",--
98,"Sunday, Jul 23",boxscore,OAK,@,NYM,W,3,2,,44-54,5,21,Gossett,Montero,Casilla,2:41,D,"29,037",+
99,"Monday, Jul 24",boxscore,OAK,@,TOR,L,2,4,,44-55,5,22,Liriano,Smith,Osuna,2:37,N,"39,613",-
100,"Tuesday, Jul 25",boxscore,OAK,@,TOR,L,1,4,,44-56,5,23,Valdez,Gray,Osuna,2:55,N,"40,624",--
101,"Wednesday, Jul 26",boxscore,OAK,@,TOR,L-wo,2,3,,44-57,5,23,Biagini,Casilla,,2:51,N,"41,984",---
102,"Thursday, Jul 27",boxscore,OAK,@,TOR,L-wo,4,8,10,44-58,5,23.5,Osuna,Hendriks,,3:28,D,"47,484",----
103,"Friday, Jul 28",boxscore,OAK,,MIN,L,3,6,,44-59,5,24.5,Garcia,Gossett,Kintzler,3:19,N,"17,727",-----
104,"Saturday, Jul 29",boxscore,OAK,,MIN,W-wo,5,4,,45-59,5,23.5,Coulombe,Rogers,,3:22,N,"27,047",+
105,"Sunday, Jul 30",boxscore,OAK,,MIN,W-wo,6,5,12,46-59,5,22.5,Smith,Duffey,,4:06,D,"16,790",++
106,"Monday, Jul 31",boxscore,OAK,,SFG,W,8,5,,47-59,5,22.5,Blackburn,Osich,Treinen,3:26,N,"38,391",+++
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
