Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
119,"Tuesday, Aug 15",boxscore,TOR,,TBR,L,4,6,,57-62,5,11,Snell,Estrada,Colome,3:13,N,"33,718",-
120,"Wednesday, Aug 16",boxscore,TOR,,TBR,W,3,2,,58-62,5,11,Stroman,Faria,Osuna,3:10,N,"36,784",+
121,"Thursday, Aug 17",boxscore,TOR,,TBR,W,5,3,,59-62,3,10.5,Leone,Hunter,Osuna,3:01,D,"46,855",++
122,"Friday, Aug 18",boxscore,TOR,@,CHC,L,4,7,,59-63,4,11.5,Arrieta,Happ,Davis,3:02,D,"41,814",-
123,"Saturday, Aug 19",boxscore,TOR,@,CHC,L,3,4,,59-64,4,11.5,Quintana,Barnes,Davis,3:09,D,"41,558",--
124,"Sunday, Aug 20",boxscore,TOR,@,CHC,L-wo,5,6,10,59-65,5,12.5,Wilson,Osuna,,3:44,D,"41,459",---
125,"Tuesday, Aug 22",boxscore,TOR,@,TBR,L,5,6,,59-66,5,13,Archer,Rowley,Colome,2:54,N,"11,948",----
126,"Wednesday, Aug 23",boxscore,TOR,@,TBR,W,7,6,,60-66,5,13,Tepera,Hunter,Osuna,3:13,N,"8,264",+
127,"Thursday, Aug 24",boxscore,TOR,@,TBR,L,0,2,,60-67,5,13,Cishek,Koehler,Colome,3:21,D,"10,133",-
128,"Friday, Aug 25",boxscore,TOR,,MIN,L,1,6,,60-68,5,13,Colon,Happ,,3:05,N,"37,525",--
129,"Saturday, Aug 26",boxscore,TOR,,MIN,W,10,9,,61-68,5,12,Estrada,Gee,Osuna,3:04,D,"45,591",+
130,"Sunday, Aug 27",boxscore,TOR,,MIN,L,2,7,,61-69,5,12,Gibson,Biagini,,3:18,D,"42,478",-
131,"Monday, Aug 28",boxscore,TOR,,BOS,L,5,6,,61-70,5,13,Pomeranz,Barnes,Kimbrel,3:23,N,"35,630",--
132,"Tuesday, Aug 29",boxscore,TOR,,BOS,L,0,3,,61-71,5,14,Sale,Anderson,Kimbrel,2:44,N,"34,674",---
133,"Wednesday, Aug 30",boxscore,TOR,,BOS,L,1,7,,61-72,5,15,Porcello,Koehler,,2:58,N,"37,693",----
134,"Thursday, Aug 31",boxscore,TOR,@,BAL,W,11,8,,62-72,5,14,Estrada,Hellickson,Osuna,3:28,N,"13,802",+
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
135,"Friday, Sep 1",boxscore,TOR,@,BAL,L-wo,0,1,13,62-73,5,15,Yacabonis,Loup,,4:27,N,"16,627",-
136,"Saturday, Sep 2",boxscore,TOR,@,BAL,W,7,2,,63-73,5,14,Dermody,Miley,,3:02,N,"14,815",+
137,"Sunday, Sep 3",boxscore,TOR,@,BAL,L-wo,4,5,12,63-74,5,14,Yacabonis,Barnes,,3:40,D,"27,231",-
138,"Monday, Sep 4",boxscore,TOR,@,BOS,W,10,4,,64-74,5,13,Happ,Porcello,,3:25,N,"34,311",+
139,"Tuesday, Sep 5",boxscore,TOR,@,BOS,L-wo,2,3,19,64-75,5,14,Velazquez,Rowley,,6:00,N,"33,009",-
140,"Wednesday, Sep 6",boxscore,TOR,@,BOS,L,1,6,,64-76,5,15,Fister,Biagini,,2:57,N,"33,190",--
141,"Friday, Sep 8",boxscore,TOR,,DET,L,4,5,,64-77,5,16,Farmer,Stroman,Greene,2:34,N,"31,961",---
142,"Saturday, Sep 9",boxscore,TOR,,DET,W,5,4,,65-77,5,16,Anderson,Saupold,Tepera,3:03,D,"44,218",+
143,"Sunday, Sep 10",boxscore,TOR,,DET,W,8,2,,66-77,5,15,Happ,Sanchez,Santos,2:48,D,"39,797",++
144,"Monday, Sep 11",boxscore,TOR,,BAL,W,4,3,,67-77,5,14.5,Estrada,Jimenez,Leone,2:44,N,"28,401",+++
145,"Tuesday, Sep 12",boxscore,TOR,,BAL,W-wo,3,2,,68-77,5,14.5,Mayza,Britton,,2:40,N,"29,055",++++
146,"Wednesday, Sep 13",boxscore,TOR,,BAL,L,1,2,,68-78,5,14.5,Gausman,Stroman,Britton,2:40,N,"31,714",-
147,"Thursday, Sep 14",boxscore,TOR,@,MIN,L-wo,2,3,10,68-79,5,15.5,Gee,Santos,,3:29,N,"22,664",--
148,"Friday, Sep 15",boxscore,TOR,@,MIN,W,4,3,,69-79,5,15.5,Happ,Colon,Osuna,2:57,N,"27,902",+
149,"Saturday, Sep 16",boxscore,TOR,@,MIN,W,7,2,,70-79,5,15.5,Estrada,Mejia,,2:50,N,"29,917",++
150,"Sunday, Sep 17",boxscore,TOR,@,MIN,L,7,13,,70-80,5,15.5,Gibson,Biagini,,3:17,D,"27,572",-
151,"Tuesday, Sep 19",boxscore,TOR,,KCR,W,5,2,,71-80,5,16,Stroman,Kennedy,Osuna,2:27,N,"33,554",+
152,"Wednesday, Sep 20",boxscore,TOR,,KCR,L,5,15,,71-81,5,17,Junis,Anderson,,3:01,N,"33,050",-
153,"Thursday, Sep 21",boxscore,TOR,,KCR,L,0,1,,71-82,5,17.5,Vargas,Happ,Minor,2:39,N,"35,861",--
154,"Friday, Sep 22",boxscore,TOR,,NYY,W,8,1,,72-82,5,17.5,Estrada,Tanaka,,2:32,N,"42,153",+
155,"Saturday, Sep 23",boxscore,TOR,,NYY,L,1,5,,72-83,5,18.5,Gray,Biagini,,2:54,D,"46,949",-
156,"Sunday, Sep 24",boxscore,TOR,,NYY,W,9,5,,73-83,5,18.5,Stroman,Garcia,,3:17,D,"47,394",+
157,"Monday, Sep 25",boxscore,TOR,@,BOS,W,6,4,,74-83,5,17.5,Anderson,Pomeranz,Osuna,2:57,N,"33,940",++
158,"Tuesday, Sep 26",preview,TOR,@,BOS,7:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
159,"Wednesday, Sep 27",preview,TOR,@,BOS,7:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
160,"Friday, Sep 29",preview,TOR,@,NYY,1:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
161,"Saturday, Sep 30",preview,TOR,@,NYY,1:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
162,"Sunday, Oct 1",preview,TOR,@,NYY,3:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
