Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
111,"Monday, Aug 7",boxscore,SDP,@,CIN,L,3,11,,49-62,4,30,Wood,Chacin,,3:06,N,"16,240",--
112,"Tuesday, Aug 8",boxscore,SDP,@,CIN,W,7,3,,50-62,4,29,Perdomo,Romano,,2:56,N,"13,683",+
113,"Wednesday, Aug 9",boxscore,SDP,@,CIN,L,3,8,,50-63,4,30,Wojciechowski,Wood,,2:59,N,"15,450",-
114,"Thursday, Aug 10",boxscore,SDP,@,CIN,L,3,10,,50-64,4,31,Storen,Yates,,2:57,D,"14,915",--
115,"Friday, Aug 11",boxscore,SDP,@,LAD,W,4,3,,51-64,4,30,Torres,Stripling,Hand,2:59,N,"52,898",+
116,"Saturday, Aug 12",boxscore,SDP,@,LAD,L,3,6,,51-65,4,31,Watson,Stammen,Jansen,3:36,N,"53,230",-
117,"Sunday, Aug 13",boxscore,SDP,@,LAD,L,4,6,,51-66,4,32,Maeda,Perdomo,Jansen,2:36,D,"46,128",--
118,"Monday, Aug 14",boxscore,SDP,,PHI,W,7,4,,52-66,4,31.5,Torres,Pinto,Hand,3:20,N,"20,873",+
119,"Tuesday, Aug 15",boxscore,SDP,,PHI,W,8,4,,53-66,4,31.5,Lamet,Leiter,,2:48,N,"23,368",++
120,"Wednesday, Aug 16",boxscore,SDP,,PHI,W,3,0,,54-66,4,31.5,Richard,Pivetta,,2:30,D,"21,564",+++
121,"Thursday, Aug 17",boxscore,SDP,,WSN,L,1,2,,54-67,4,32,Jackson,Yates,Doolittle,3:01,N,"22,097",-
122,"Friday, Aug 18",boxscore,SDP,,WSN,L,1,7,,54-68,4,33,Blanton,Perdomo,,2:48,N,"26,747",--
123,"Saturday, Aug 19",boxscore,SDP,,WSN,W,3,1,,55-68,4,33,Wood,Strasburg,Hand,2:47,N,"31,590",+
124,"Sunday, Aug 20",boxscore,SDP,,WSN,L,1,4,,55-69,4,33,Gonzalez,Lamet,Doolittle,3:23,D,"29,292",-
125,"Tuesday, Aug 22",boxscore,SDP,@,STL,W,12,4,,56-69,4,33.5,Stammen,Bowman,,3:04,N,"38,767",+
126,"Wednesday, Aug 23",boxscore,SDP,@,STL,L,2,6,,56-70,4,33.5,Weaver,Chacin,,2:53,N,"38,762",-
127,"Thursday, Aug 24",boxscore,SDP,@,STL,W,4,3,,57-70,4,33.5,Yates,Tuivailala,Hand,3:06,N,"38,726",+
