Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
69,"Monday, Jun 19",boxscore,CHC,,SDP,W,3,2,,35-34,2,1.5,Rondon,Yates,Davis,3:06,N,"40,802",++
70,"Tuesday, Jun 20",boxscore,CHC,,SDP,W,4,0,,36-34,2,0.5,Montgomery,Chacin,,2:38,N,"41,607",+++
71,"Wednesday, Jun 21",boxscore,CHC,,SDP,L,2,3,,36-35,2,1.5,Maton,Uehara,Maurer,3:09,D,"41,708",-
72,"Thursday, Jun 22",boxscore,CHC,@,MIA,W,11,1,,37-35,2,1.5,Arrieta,Locke,,2:54,N,"23,472",+
73,"Friday, Jun 23",boxscore,CHC,@,MIA,L,0,2,,37-36,2,1.5,Urena,Lackey,Ramos,2:30,N,"24,684",-
74,"Saturday, Jun 24",boxscore,CHC,@,MIA,W,5,3,,38-36,2,0.5,Lester,Wittgren,Davis,2:55,D,"25,448",+
75,"Sunday, Jun 25",boxscore,CHC,@,MIA,L,2,4,,38-37,2,1.5,Volquez,Montgomery,Ramos,2:51,D,"25,110",-
76,"Monday, Jun 26",boxscore,CHC,@,WSN,W,5,4,,39-37,2,1,Butler,Gonzalez,,3:54,N,"29,651",+
77,"Tuesday, Jun 27",boxscore,CHC,@,WSN,L,1,6,,39-38,2,1,Scherzer,Arrieta,,3:09,N,"31,202",-
78,"Wednesday, Jun 28",boxscore,CHC,@,WSN,L,4,8,,39-39,2,1,Strasburg,Lackey,,2:50,N,"31,072",--
79,"Thursday, Jun 29",boxscore,CHC,@,WSN,W,5,4,,40-39,2,1,Pena,Treinen,Davis,3:12,D,"37,097",+
80,"Friday, Jun 30",boxscore,CHC,@,CIN,L,0,5,,40-40,2,2,Feldman,Montgomery,,2:37,N,"39,501",-
81,"Saturday, Jul 1",boxscore,CHC,@,CIN,L,3,5,,40-41,2,3,Stephens,Butler,Iglesias,3:02,D,"39,826",--
82,"Sunday, Jul 2",boxscore,CHC,@,CIN,W,6,2,,41-41,2,2,Arrieta,Adleman,,3:08,D,"38,536",+
83,"Tuesday, Jul 4",boxscore,CHC,,TBR,L,5,6,,41-42,2,3.5,Archer,Lester,Colome,3:25,D,"42,046",-
84,"Wednesday, Jul 5",boxscore,CHC,,TBR,W,7,3,,42-42,2,3.5,Strop,Ramirez,,3:10,D,"39,855",+
85,"Thursday, Jul 6",boxscore,CHC,,MIL,L,2,11,,42-43,2,4.5,Davies,Montgomery,,3:11,D,"41,576",-
86,"Friday, Jul 7",boxscore,CHC,,PIT,W,6,1,,43-43,2,4.5,Edwards,Williams,,3:46,D,"41,294",+
87,"Saturday, Jul 8",boxscore,CHC,,PIT,L,2,4,,43-44,2,4.5,Nova,Arrieta,Rivero,2:59,N,"41,865",-
88,"Sunday, Jul 9",boxscore,CHC,,PIT,L,3,14,,43-45,2,5.5,Schugel,Lester,,3:14,D,"41,604",--
89,"Friday, Jul 14",boxscore,CHC,@,BAL,W,9,8,,44-45,2,5.5,Uehara,Brach,Davis,3:42,N,"34,335",+
90,"Saturday, Jul 15",boxscore,CHC,@,BAL,W,10,3,,45-45,2,5.5,Arrieta,Miley,,3:02,N,"40,258",++
91,"Sunday, Jul 16",boxscore,CHC,@,BAL,W,8,0,,46-45,2,4.5,Quintana,Jimenez,,2:56,D,"31,105",+++
